report_period_start,report_period_end,interval_start,interval_end,container_name,pod,owner_name,owner_kind,workload,workload_type,namespace,image_name,node,resource_id,cpu_request_container_avg,cpu_request_container_sum,cpu_limit_container_avg,cpu_limit_container_sum,cpu_usage_container_avg,cpu_usage_container_min,cpu_usage_container_max,cpu_usage_container_sum,cpu_throttle_container_avg,cpu_throttle_container_max,cpu_throttle_container_sum,memory_request_container_avg,memory_request_container_sum,memory_limit_container_avg,memory_limit_container_sum,memory_usage_container_avg,memory_usage_container_min,memory_usage_container_max,memory_usage_container_sum,memory_rss_usage_container_avg,memory_rss_usage_container_min,memory_rss_usage_container_max,memory_rss_usage_container_sum
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 02:30:01 +0000 UTC,2024-11-22 02:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000891,0.000598,0.001275,0.000891,,,,,,,,146073798.2,145940480,146194432,146073798.2,136778652.9,136642560,136912896,136778652.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 02:45:01 +0000 UTC,2024-11-22 03:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000058,0.000007,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 02:45:01 +0000 UTC,2024-11-22 03:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000911,0.000594,0.001524,0.000911,,,,,,,,146071688.5,145895424,146419712,146071688.5,136736494.9,136581120,136855552,136736494.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 03:00:01 +0000 UTC,2024-11-22 03:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000067,0.000008,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 03:00:01 +0000 UTC,2024-11-22 03:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000996,0.000665,0.001792,0.000996,,,,,,,,146306345.3,145776640,147415040,146306345.3,138237357.4,136245248,141160448,138237357.4
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 03:15:01 +0000 UTC,2024-11-22 03:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000006,0,0.000045,0.000006,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 03:15:01 +0000 UTC,2024-11-22 03:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000936,0.000605,0.001251,0.000936,,,,,,,,146055696.5,145846272,146227200,146055696.5,139250787.1,138969088,139927552,139250787.1
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 03:30:01 +0000 UTC,2024-11-22 03:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000908,0.000646,0.001452,0.000908,,,,,,,,146076740.3,145965056,146288640,146076740.3,138964036.3,138850304,139165696,138964036.3
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 03:30:01 +0000 UTC,2024-11-22 03:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000044,0.000009,0,0,0,268435456,268435456,268435456,268435456,12437966.45,12423168,12455936,12437966.45,9443790.452,9428992,9461760,9443790.452
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 03:45:01 +0000 UTC,2024-11-22 04:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000874,0.000606,0.001132,0.000874,,,,,,,,146083179.4,145948672,146337792,146083179.4,138695316.6,138567680,138850304,138695316.6
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 03:45:01 +0000 UTC,2024-11-22 04:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000039,0.000007,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 04:00:01 +0000 UTC,2024-11-22 04:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000011,0,0.000085,0.000011,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 04:00:01 +0000 UTC,2024-11-22 04:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000972,0.000653,0.001785,0.000972,,,,,,,,146205266.6,146026496,146579456,146205266.6,136994816,136122368,139128832,136994816
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 04:15:01 +0000 UTC,2024-11-22 04:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000052,0.000009,0,0,0,268435456,268435456,268435456,268435456,12452764.9,12423168,12488704,12452764.9,9458588.903,9428992,9494528,9458588.903
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 04:15:01 +0000 UTC,2024-11-22 04:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000889,0.000603,0.001296,0.000889,,,,,,,,146033732.3,145788928,146436096,146033732.3,138290790.4,136040448,141025280,138290790.4
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 04:30:01 +0000 UTC,2024-11-22 04:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000035,0.000007,0,0,0,268435456,268435456,268435456,268435456,12434090.67,12423168,12455936,12434090.67,9439914.667,9428992,9461760,9439914.667
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 04:30:01 +0000 UTC,2024-11-22 04:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000984,0.000708,0.001352,0.000984,,,,,,,,146053120,145907712,146341888,146053120,139560550.4,139341824,139997184,139560550.4
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 04:45:01 +0000 UTC,2024-11-22 05:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.00004,0.000007,0,0,0,268435456,268435456,268435456,268435456,12437367.47,12423168,12455936,12437367.47,9443191.467,9428992,9461760,9443191.467
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 04:45:01 +0000 UTC,2024-11-22 05:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000948,0.000642,0.001491,0.000948,,,,,,,,146087936,145952768,146386944,146087936,139336803.1,139186176,139522048,139336803.1
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 05:00:01 +0000 UTC,2024-11-22 05:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000961,0.000652,0.001597,0.000961,,,,,,,,146132595.6,145956864,146329600,146132595.6,137381557.7,136589312,139530240,137381557.7
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 05:00:01 +0000 UTC,2024-11-22 05:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000039,0.000008,0,0,0,268435456,268435456,268435456,268435456,12438459.73,12423168,12455936,12438459.73,9444283.733,9428992,9461760,9444283.733
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 05:15:01 +0000 UTC,2024-11-22 05:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.001011,0.00068,0.001316,0.001011,,,,,,,,146091635.6,145960960,146219008,146091635.6,135943333.2,135483392,136777728,135943333.2
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 05:15:01 +0000 UTC,2024-11-22 05:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.00005,0.000008,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 05:30:01 +0000 UTC,2024-11-22 05:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.00103,0.000767,0.001541,0.00103,,,,,,,,145984346.8,145739776,146460672,145984346.8,138336718.5,135430144,141279232,138336718.5
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 05:30:01 +0000 UTC,2024-11-22 05:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.00001,0,0.000059,0.00001,0,0,0,268435456,268435456,268435456,268435456,12438459.73,12423168,12455936,12438459.73,9444283.733,9428992,9461760,9444283.733
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 05:45:01 +0000 UTC,2024-11-22 06:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000954,0.000727,0.001286,0.000954,,,,,,,,146034551.5,145895424,146173952,146034551.5,139475899.7,139362304,139771904,139475899.7
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 05:45:01 +0000 UTC,2024-11-22 06:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000051,0.000009,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 06:00:01 +0000 UTC,2024-11-22 06:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000976,0.000561,0.001847,0.000976,,,,,,,,146094278.2,145936384,146395136,146094278.2,136388872.3,135335936,139603968,136388872.3
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 06:00:01 +0000 UTC,2024-11-22 06:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000047,0.000009,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 06:15:01 +0000 UTC,2024-11-22 06:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000009,0,0.000069,0.000009,0,0,0,268435456,268435456,268435456,268435456,12437966.45,12423168,12455936,12437966.45,9443790.452,9428992,9461760,9443790.452
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 06:15:01 +0000 UTC,2024-11-22 06:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000915,0.00061,0.001409,0.000915,,,,,,,,146038784,145920000,146169856,146038784,135431068.9,135319552,135544832,135431068.9
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 06:30:01 +0000 UTC,2024-11-22 06:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000037,0.000008,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 06:30:01 +0000 UTC,2024-11-22 06:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.00088,0.000563,0.001601,0.00088,,,,,,,,146071948.4,145944576,146427904,146071948.4,135417591.7,135299072,135561216,135417591.7
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 06:45:01 +0000 UTC,2024-11-22 07:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000983,0.000688,0.001326,0.000983,,,,,,,,145923435.4,145784832,146186240,145923435.4,138929185,135331840,141377536,138929185
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 06:45:01 +0000 UTC,2024-11-22 07:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000008,0,0.000064,0.000008,0,0,0,268435456,268435456,268435456,268435456,12423168,12423168,12423168,12423168,9428992,9428992,9428992,9428992
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 07:00:01 +0000 UTC,2024-11-22 07:15:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.00092,0.000674,0.001623,0.00092,,,,,,,,146101941.7,145911808,146280448,146101941.7,136815781.2,135106560,139755520,136815781.2
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 07:00:01 +0000 UTC,2024-11-22 07:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.00001,0,0.000093,0.00001,0,0,0,268435456,268435456,268435456,268435456,12453751.47,12423168,12455936,12453751.47,9459575.467,9428992,9461760,9459575.467
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 07:15:01 +0000 UTC,2024-11-22 07:30:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000006,0,0.000047,0.000006,0,0,0,268435456,268435456,268435456,268435456,12427537.07,12423168,12455936,12427537.07,9433361.067,9428992,9461760,9433361.067
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 07:15:01 +0000 UTC,2024-11-22 07:30:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000866,0.000589,0.001297,0.000866,,,,,,,,146064549.2,145924096,146489344,146064549.2,135103256.8,134950912,135315456,135103256.8
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 07:30:01 +0000 UTC,2024-11-22 07:45:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000846,0.000554,0.001146,0.000846,,,,,,,,146075119.5,145956864,146395136,146075119.5,135009048.8,134914048,135200768,135009048.8
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 07:30:01 +0000 UTC,2024-11-22 07:45:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000012,0,0.00009,0.000012,0,0,0,268435456,268435456,268435456,268435456,12430567.23,12423168,12455936,12430567.23,9436391.226,9428992,9461760,9436391.226
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 07:45:01 +0000 UTC,2024-11-22 08:00:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000013,0,0.000091,0.000013,0,0,0,268435456,268435456,268435456,268435456,12430813.87,12423168,12455936,12430813.87,9436637.867,9428992,9461760,9436637.867
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-22 07:45:01 +0000 UTC,2024-11-22 08:00:00 +0000 UTC,nfs-provisioner,nfs-provisioner-c465bf56-xhb5r,nfs-provisioner-c465bf56,ReplicaSet,nfs-provisioner,deployment,nfsprovisioner-operator,k8s.gcr.io/sig-storage/nfs-provisioner@sha256:e943bb77c7df05ebdc8c7888b2db289b13bf9f012d6a3a5a74f14d4d5743d439,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,,,,,0.000995,0.000696,0.00137,0.000995,,,,,,,,146075251.6,145948672,146321408,146075251.6,134987247.5,134877184,135110656,134987247.5
2024-11-01 00:00:00 +0000 UTC,2024-12-01 00:00:00 +0000 UTC,2024-11-25 00:00:01 +0000 UTC,2024-11-25 00:15:00 +0000 UTC,caturday,caturday-7cddcf59c6-6vsgw,caturday-7cddcf59c6,ReplicaSet,caturday,deployment,jace,quay.io/rhn_support_jaliang/caturday:latest,worker-1.cubtest.lab.upshift.rdu2.redhat.com,,0.5,0.5,0.5,0.5,0.000007,0,0.000027,0.000007,0,0,0,268435456,268435456,268435456,268435456,12437504,12423168,12455936,12437504,9443328,9428992,9461760,9443328
